Rank	Full Journal Title	Total Cites	Journal Impact Factor	Eigenfactor Score
1218	Hacettepe Journal of Mathematics and Statistics	515	0.558	0.000840
1218	Puerto Rico Health Sciences Journal	347	0.558	0.000530
1220	African Journal of Reproductive Health	902	0.549	0.001470
1221	BULLETIN OF EXPERIMENTAL BIOLOGY AND MEDICINE	"2250"	0.546	0.002140
1222	HUMAN HEREDITY	968	0.542	0.001310
1223	STOCHASTIC ANALYSIS AND APPLICATIONS	779	0.541	0.001730
1224	International Journal of Mental Health Promotion	237	0.538	0.000230
1225	JOURNAL OF FAMILY PRACTICE	"2048"	0.534	0.000920
1226	STATISTICS & PROBABILITY LETTERS	"4359"	0.533	0.009490
1227	ELECTRONIC COMMUNICATIONS IN PROBABILITY	543	0.531	0.005180
1228	Saude e Sociedade	549	0.526	0.000600
1229	Ulusal Travma ve Acil Cerrahi Dergisi-Turkish Journal of Trauma & Emergency Surgery	666	0.525	0.000960
1230	DEUTSCHE MEDIZINISCHE WOCHENSCHRIFT	"1923"	0.523	0.001560
1230	FOLIA BIOLOGICA-KRAKOW	390	0.523	0.000430
1232	Emergency Medicine International	202	0.519	0.000630
1233	MEDICINA-BUENOS AIRES	605	0.512	0.000540
1234	REVISTA DE BIOLOGIA TROPICAL	"2358"	0.511	0.002100
1235	CANADIAN JOURNAL OF STATISTICS-REVUE CANADIENNE DE STATISTIQUE	"1114"	0.509	0.001900
1236	RUSSIAN JOURNAL OF GENETICS	"1259"	0.505	0.001180
1237	Social Work in Public Health	375	0.504	0.001010
1238	COMMUNICATIONS IN STATISTICS-SIMULATION AND COMPUTATION	"1982"	0.501	0.002680
1239	INTERNATIONAL JOURNAL OF GAME THEORY	"1246"	0.500	0.002060
1240	ESAIM-Probability and Statistics	284	0.493	0.001590
1240	MIKROBIYOLOJI BULTENI	427	0.493	0.000490
1242	Mitochondrial DNA Part B-Resources	277	0.488	0.000490
1243	Stochastics and Dynamics	429	0.486	0.001120
1244	JOURNAL OF NIPPON MEDICAL SCHOOL	545	0.484	0.000680
1244	Open Medicine	92	0.484	0.000190
1246	CYTOLOGIA	"1051"	0.481	0.000190
1246	SCOTTISH MEDICAL JOURNAL	574	0.481	0.000560
1248	JOURNAL OF THE NATIONAL MEDICAL ASSOCIATION	"2582"	0.477	0.000690
1249	Methods in Microbiology	852	0.476	0.000190
1250	STATISTICA NEERLANDICA	694	0.465	0.001090
1251	Reviews in Cardiovascular Medicine	281	0.462	0.000320
1252	REVISTA MEDICA DE CHILE	"1555"	0.456	0.001490
1253	JAAPA-Journal of the American Academy of Physician Assistants	321	0.452	0.000710
1254	Sequential Analysis-Design Methods and Applications	347	0.441	0.000670
1255	INTERNIST	402	0.440	0.000310
1256	ACTA BIOLOGICA HUNGARICA	458	0.439	0.000480
1256	JCPSP-Journal of the College of Physicians and Surgeons Pakistan	"1488"	0.439	0.001990
1258	REVSTAT-Statistical Journal	171	0.436	0.000710
1259	CLINICAL DYSMORPHOLOGY	459	0.427	0.000410
1260	BRITISH JOURNAL OF HOSPITAL MEDICINE	604	0.422	0.000930
1261	EUROPEAN HEART JOURNAL SUPPLEMENTS	323	0.418	0.000290
1262	Markov Processes and Related Fields	280	0.414	0.001010
1263	Notarzt	80	0.412	0.000050
1264	Vojnosanitetski Pregled	628	0.405	0.001030
1265	Bioscience Journal	776	0.404	0.001530
1266	Hippokratia	762	0.403	0.000990
1267	ANNALES DE BIOLOGIE CLINIQUE	501	0.401	0.000430
1268	Revista Romana de Medicina de Laborator	81	0.400	0.000140
1269	Genetika-Belgrade	318	0.392	0.000430
1270	AUSTRALIAN & NEW ZEALAND JOURNAL OF STATISTICS	601	0.385	0.000690
1271	THEORY OF PROBABILITY AND ITS APPLICATIONS	"1477"	0.378	0.001180
1272	EPIDEMIOLOGIE MIKROBIOLOGIE IMUNOLOGIE	104	0.373	0.000170
1273	CHILDRENS HEALTH CARE	475	0.367	0.000370
1274	Acta Clinica Croatica	376	0.366	0.000500
1275	HEART SURGERY FORUM	537	0.364	0.000610
1276	Salud Colectiva	136	0.357	0.000190
1277	Postepy Mikrobiologii	118	0.354	0.000120
1278	COMMUNICATIONS IN STATISTICS-THEORY AND METHODS	"4030"	0.353	0.005000
1279	BIOLOGY BULLETIN	552	0.351	0.000890
1280	Gaceta Medica de Mexico	426	0.342	0.000600
1281	ORVOSI HETILAP	"1026"	0.322	0.000770
1282	INVESTIGACION CLINICA	207	0.318	0.000140
1283	Molecular Genetics Microbiology and Virology	107	0.313	0.000150
1284	Balkan Journal of Medical Genetics	86	0.306	0.000220
1285	Srpski Arhiv za Celokupno Lekarstvo	408	0.300	0.000490
1286	STOCHASTIC MODELS	467	0.296	0.000700
1287	PERSPECTIVES IN BIOLOGY AND MEDICINE	973	0.288	0.000450
1288	Probability and Mathematical Statistics-Poland	239	0.286	0.000540
1289	SILVAE GENETICA	869	0.277	0.000230
1290	AMERICAN BIOLOGY TEACHER	560	0.271	0.000280
1291	Mathematical Population Studies	168	0.269	0.000160
1292	UTILITAS MATHEMATICA	534	0.267	0.000750
1293	PERIODICUM BIOLOGORUM	324	0.263	0.000290
1294	Ethiopian Journal of Health Development	547	0.256	0.000190
1294	Ethiopian Journal of Health Development	547	0.256	0.000190
1296	Sante Publique	269	0.249	0.000430
1297	TERAPEVTICHESKII ARKHIV	559	0.247	0.000430
1298	Cytology and Genetics	210	0.239	0.000250
1299	Journal of Mens Health	200	0.231	0.000170
1299	Journal of Mens Health	200	0.231	0.000170
1301	RADIOPROTECTION	260	0.225	0.000250
1302	Medizinische Genetik	36	0.213	0.000110
1303	ZHURNAL OBSHCHEI BIOLOGII	284	0.212	0.000190
1304	KARDIOLOGIYA	447	0.210	0.000260
1305	Asian Biomedicine	244	0.209	0.000420
1306	Hong Kong Journal of Emergency Medicine	157	0.202	0.000190
1307	Journal of Nepal Medical Association	240	0.183	0.000200
1308	MEDICINA DELLO SPORT	197	0.172	0.000210
1309	Theoretical Biology Forum	18	0.167	0.000040
1310	Laeknabladid	130	0.155	0.000130
1311	INTERNATIONAL JOURNAL OF HUMAN GENETICS	138	0.146	0.000080
1312	Archives des Maladies Professionnelles et de l Environnement	145	0.145	0.000070
1313	GENETIC COUNSELING	343	0.140	0.000350
1314	Signa Vitae	47	0.126	0.000040
1315	BIOCELL	297	0.118	0.000120
1316	Kuwait Medical Journal	83	0.063	0.000080
1317	BULLETIN DE L ACADEMIE NATIONALE DE MEDECINE	414	0.031	0.000150
1318	Annals of Work Exposures and Health	41	Not Available	0.000000
